id,img_path,overview,cat1,cat2,cat3
TRAIN_00039,./image/train/TRAIN_00039.jpg,"전라남도 완도군은 섬으로만 형성되어 있는 독특한 행정구역이다. 섬으로서 행정구역이 편성된 곳은 과거 경기 강화군(현재는 인천광역시 관내), 경남 남해군과 거제시, 경북 울릉군, 그리고 섬이 많기로 전국 최고인 전남 신안군 등이 있다. 하지만 완도군 또한 특히나 많은 섬들로 이루어져 있으며, 그 섬들의 아름다운 풍경은 완도 지역을 다도해해상국립공원의 중심부에 자리잡게끔 하고 있다.<br /><br />보길도는 우리들에게는 학창시절 배웠던 윤선도의 어부사시사로 익히 잘 알려져 있다. 근래에 들어서는 고산 윤선도와 관련된 문화유적답사, 다도해 섬기행,  여름철 아름다운 해변피서지로 서의 여행대상지로서 유명세를 타면서 더욱 많은 여행객들이 드나들게 되었다. 하지만 그렇게 많은 방문객들로 북적 거린 모습과 달리 한해가 저물어가는 12월의 보길도는 한적하기 그지없다. 조용하고 때론 쓸쓸해 보이는 해변 정경,  찬바람에도 아랑곳없는 격자봉의 난대 상록수림, 그리고 후하디 후한 섬마을 인심에 이르기까지 이해의 마지막 달에 한번 찾아볼 추억여행지로 삼을 만한 곳이다.<br /><br />보길면사무소가 있는 청별리 나루터에서 서쪽해안도로를 타고가면 아름다운 보길도의 해안풍경이 나타난다. 정동리마을을 지나고 계속 해안길을 따라가다 보면 네 개의 조그마한 섬이 올망졸망 떠있는 선창리 마을 앞 해변을 지난다. 네 섬의 이름은 오른쪽에서부터 상도, 미역섬, 욕매도, 갈도라는 이름을 갖고 있는데 특히 12월에는 선창리 도로변에서 네섬을 배경으로 아름답게 물드는 보길도의 황혼을 감상할 수 있다.<br /><br />선창마을을 지나서 해안도로의 끝까지 가면 길이 끝나는 곳에 하늘을 찌를듯 솟아있는 뾰족한 봉우리가 눈에 들어온다. 이름하여 뾰쪽산(195m). 모습만큼이나 이름도 재미있다. 지도상에는 보죽산으로도 나와 있는데 아마 우리말을 한자어로 표기하려 한 것이 아닌가한다. 뾰쪽산의 뾰족한 모습은 선창리에서 도로가 잠시 오르막으로 이어지다가 크게 왼쪽으로 꺾어지는 모퉁이 일명 망끝전망대라고 하는 해변절벽가에서 가장 잘 감상할 수 있다.<br /><br />하지만 단지 바라보는 것만으로는 뾰쪽산과 그 아래의 보옥리 마을풍경, 보옥리해변의 절경을 제대로 감상할 수 없다.  다소 가파르지만 보옥리 부둣가 언저리에서 시작되는 등산로를 따라 조금은 벅찬 숨을 내쉬더라도 뾰쪽산 꼭대기에 올라 보길도의 진산 격자봉의 모습과 다도해의 멋진 바다풍경을 함께 감상해 보아야만 참맛을 알수 있다. 산 정상까지는 보옥리 마을에서 약 30분 정도면 오른다.<br /><br />정상에서 북쪽으로 조금 걸어가면 약 30~40명 정도가 쉴 수 있는 너럭바위 반석지대가 나오고 바위 끄트머리에는 조그마한 돌탑 3기가 세워져 있다. 이곳에서의 전망은 보길도 최고라 칭할 만하다. 절벽아래로 보이는 보옥리 마을과 해변풍경,위쪽으로 눈을 들면 망월봉(364m) 바위봉우리와 보길도 최고봉 격자봉 (적자봉, 430m) 산줄기가 마치 영화의 한장면처럼 펼쳐지는데 흘린 땀이 해풍에 절로 식혀지고 기분도 그만이다.  단, 너럭바위 바로 아래는 천길 낭떠러지 이므로 주의해야 하며 하산시에도 뾰족한 돌과 구르는 돌이 많으므로 발을 헛디디거나 실족치 않도록 유의해야 한다.<br /><br />보옥리 마을 안쪽을 감싸고 있는 뾰족산 아래 해안을 공룡알 해변이라 부르고 있다. 청명석이라고 불리는 갯돌이 크고 둥글둥글 하여 공룡알 같이 생겼다 하여, 공룡알 해변이라 불리어지나 공룡알을 닮은 자갈이 있는 해변이라 생각하면 된다. 뾰쪽산과 보옥리해변, 선창리 해변의 멋진 풍광을 감상하는것 말고라도 보길도에 왔으면 고산 윤선도의 유적(사적)을 둘러 보아야 할 일이다.<br /><br />격자봉 능선에 둘러싸인섬 중앙의 부용동으로 들어가면 보길초등학교 앞쪽에 유명한 부용동정원(세연정)이 있다. 고산이 직접 가꾸고 소일 하였다는 곳으로 세연지 연못가에 서서 조선시대 정원의 아름다운 조영을 감상해 볼수 있다. 길 건너편 산길을 조금 올라가면 윤선도가 세속에서 벗어나 신선처럼 자연에 동화되어 서책을 읽고 다도를 즐겼다는 동천석실이 있다. 동천석실의 누각에 올라 시원한 바람을 맞으며 보길도를 둘러싼 격자봉의 푸른산세를 감상해 보는 것도 좋겠다.<br /><br />시간적 여유가 있다면 보길도의 진산 해발430m의 격자봉 산행도 할만 하다.  산행코스도 그리 험하지 않고 소요시간도 부용동 기준으로 왕복 약 2~3시간 정도면 충분하다.능선마루 곳곳에 전망좋은 바위쉼터가 많아 완도군과 해남군 일원의 아름다운 다도해 풍광을 한껏 조망할 수 있다. 격자봉산행은 섬 동쪽의 예송리 마을이나 서쪽보옥리 마을을 기점으로 잡을 수도 있다.<br /><br />* 12월 일몰감상 포인트 - 선창리 마을 해변과 방파제<br>",자연,자연관광지,해수욕장
TRAIN_00040,./image/train/TRAIN_00040.jpg,"전라북도 익산시 금마면에서 매월 2, 7, 12, 17, 22, 27일에 개설되는 금마장의 시작은 정확하게 알려지지 않고 있다. 전해지는 이야기로는 조선시대 말부터 개설되었다고 전해졌다고 한다. 금마장이 성시를 이루던 시기는 해방 전후인 1940년대부터 1950년경까지이나, 현재까지도 옛것의 독특한 분위기를 자아내며 관광객의 발걸음을 이끌어내고 있다.",쇼핑,쇼핑,5일장
TRAIN_00041,./image/train/TRAIN_00041.jpg,"신선한 회와 다양한 스끼다시의 세계를 맛볼 수 있는 노량진수산물도매시장을 대표하는 간판 식당이다. 1층 소매점에서 회를 구매해 가져오면 매운탕과 식사도 가능하다. 단체(회식), 가족과 오붓한 시간을 보낼수 있는 룸도 완비되어 있다.<br>",음식,음식점,한식
TRAIN_00042,./image/train/TRAIN_00042.jpg,"경기도 용인자연휴양림 야영장은 울창한 숲속에 각종 편의시설이 잘 갖춰진 캠핑장이다. 용인시에서 운영하는 자연휴양림 속에 위치하며 지친 몸과 마음에 휴식을 제공하기 충분하다. 울창한 소나무 숲과 낙엽송 숲, 밤나무 숲 등 자연경관을 그대로 보존한 휴양림 속에 데크를 비롯해 화장실, 샤워실, 개수대 등 편의시설이 잘 갖춰져 있다. 용인자연휴양림 내에 에코어드벤처, 짚라인 등 다양한 액티비티 프로그램을 이용할 수 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00043,./image/train/TRAIN_00043.jpg,20년 전통의 샤브샤브 전문점이다. 대표메뉴는 샤브샤브다. 서울특별시 영등포구에 있는 한식전문점이다.,음식,음식점,한식
TRAIN_00044,./image/train/TRAIN_00044.jpg,"지하철 3호선 경복궁역에 위치한 서울메트로미술관은 화강석의 수려함과 아치형의 웅장함을 겸비하였고 시민 누구나 접근이 편리하고 무료로 이용할 수 있는 도심 속의 격조 높은 문화공간이다. 1986년 지하철 3호선 개통과 함께 지난 20년 간 역사적 문화시설인 경복궁을 중심으로 한 문화예술지역의 초입에서 대중적인 문화공간으로 자리하고 있는 미술관의 시설을 개선하여 더욱 편리하게 관람 할 수 있는 예술 공간이 되도록 하였다. 특히, 2005년, 2006년 및 2008년 등 3차례에 걸친 리모델링을 통해 안내데스크, 전시면 조명시설, CCTV 및 DVR, LED 전광판, 강화 GLASS DOOR, 냉난방시설등을 설치하여 그 품격을 더욱 높였을 뿐만 아니라, 최첨단 무인경비시스템 설치로 작품에 대한 훼손 및 도난방지에도 심혈을 기울였다. 또한, 2008년부터 전국규모의 서울메트로미술공모전을 개최함으로써 미술애호가들에게 참여의 기회를 제공함은 물론 최고 수준의 공공미술관으로써 거듭나고 있다.<br>",인문(문화/예술/역사),문화시설,미술관/화랑
TRAIN_00045,./image/train/TRAIN_00045.jpg,"김포 황토테마파크는 경기도 김포시 하성면에 자리 잡고 있다. 김포시청을 기점으로 전류리포구 쪽으로 방향을 잡고 바리미사거리와 봉성리 삼거리를 거치면 닿는다. 도착까지 걸리는 시간은 20분 안팎이다. 10,000㎡에 이르는 이곳은 김포에서 유일하게 작은 계곡이 흐르는 캠핑장이다. 주변은 산으로 둘러싸여 자연 친화적이기도 하다. 캠핑장에는 오토캠핑 30면, 임대텐트 3면이 있다. 모든 사이트에서 전기와 화로 사용이 가능하다. 단, 전기 사용 시 600W 미만의 제품만 이용할 수 있다. 여름에는 수영장, 겨울에는 얼음 썰매장을 운영하며, 황토 체험장, 자연학습장 등도 갖췄다. 매점에서는 일반 편의점 용품을 판매하고, 관리소에서는 텐트 등 캠핑용품을 대여해 준다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00046,./image/train/TRAIN_00046.jpg,"운문산 군립공원 소머리 야영장은 경북 청도군 운문면에 자리 잡고 있다. 청도군청을 기점으로 약 40km 거리에 있으며, 자동차를 타고 청매로, 청려로, 운문로를 차례로 거치면 닿는다. 도착까지 소요 시간은 60분가량이다. 이곳은 도로와 인접해 접근이 쉽고 주변이 산에 둘러싸여 있다. 캠핑장 앞으로는 계곡물이 넓게 흐르고 있고 입구에 들어서면 이곳의 상징인 거대한 소머리 형상 인공암벽 시설을 만날 수 있다. 캠핑장에는 맨흙으로 이뤄진 일반 야영장 112면을 마련했다. 사이트 크기와 개수는 가로 6m 세로 7m 57면, 가로 8m 세로 10m 55면이며, 간격이 넓고 여유롭다. 전기사용이 가능하고 개인 트레일러와 카라반 입장은 불가능하다. 캠핑장은 사계절 내내 운영하며, 예약은 현장 접수로만 받는다. 캠핑장 인근에는 국립 운문산 자연휴양림, 운문사 등 여행지가 많아 연계 관광이 손쉽다. 가까운 거리에 여러 음식점이 있어 마음에 드는 요리로 즐길 수 있다.",레포츠,육상 레포츠,"야영장,오토캠핑장"
TRAIN_00047,./image/train/TRAIN_00047.jpg,"광양참숯불고기는 전남 구례군 구례읍 봉동리에 있다. 대표 메뉴는 참숯에 구운 광양불고기이고,  소고기 특수부위 모듬, 육회, 생고기, 돼지갈비, 생삼겹살 등도 맛볼 수 있다. 식당 내부에 단체석이 마련되어 있어 각종 모임을 갖기 좋다. 순천완주고속도로 구례화엄사IC나 황전IC에서 가깝다.",음식,음식점,한식
TRAIN_00048,./image/train/TRAIN_00048.jpg,"준우식당은 일산동국대학병원이 있는 고양시 일산동구 식사동에 있다. 식당 바로 앞에 논이 펼쳐져 있어 도심 속에서 자연을 느낄 수 있다. 전어와 새우 철인 가을에는 벼가 익어가는 전경까지 덤으로 얻을 수 있다. 자연 바람을 느끼며 논 뷰를 즐길 수 있는 야외 테이블이 준비되어 있다. 야외와 실내 모두 빨간색 플라스틱 의자가 준우식당을 기억하게 만든다. 새우는 구이와 찜, 두 가지 요리로 준비되어 있다. 가격은 시가로 날마다 정해진다. 팔딱팔딱 살아있는 새우를 프라이팬 뚜껑을 닫고 구우면 오래 걸리지 않고 먹을 수 있다. 새우 머리 부분만 따로 가져가서 주방에서 튀김요리를 해준다. 식사로 칼국수와 라면 두 가지 메뉴가 있다. 새우가 들어간 칼국수가 인기있다. 바닷가를 가지 않고도 살아있는 통통한 새우와 전어 등 싱싱하게 해물을 먹을 수 있다.",음식,음식점,한식
TRAIN_00049,./image/train/TRAIN_00049.jpg,동구 8경에 선정된 대동하늘공원은 2009년 12월 무지개 프로젝트사업의 일환으로 조성되었다. 대표적 상징물인 풍차가 설치되어 있다. 해발고도 약 127m에 위치하여 풍차 앞에서 정면을 바라보면 대전을 한눈에 담을 수 있는 시원한 풍광 및 훌륭한 야경을 감상할 수 있다. 공원에 벤치와 정자가 설치돼 있어 도심의 혼잡에서 벗어나 한가로이 휴식을 취할 수 있다. 하늘공원으로 이어지는 길에 형성된 벽화마을과 테마 카페촌은 최근 대전의 핫한 명소로 떠오르고 있다.<br>,인문(문화/예술/역사),휴양관광지,공원
TRAIN_00050,./image/train/TRAIN_00050.jpg,"1970년에 개설된 제주 동문수산시장은 당일에 어획된 신선한 수산물을 판매하는 제주 최대의 수산물 전문시장이다. 주로 제주산 은갈치, 옥돔, 고등어회 등을 판매한다. 전복과 자리와 같은 싱싱한 수산물뿐만 아니라, 젓갈과 건어물 또한 판매하고 있다. 가격도 저렴하여 합리적인 가격에 신선하고 품질 좋은 회를 맛볼 수 있다. 손님이 시장에서 직접 고른 상품을 식당에서 요리로 즐길 수 있는 '맞춤 전문식당' 방식도 많은 사랑을 받고 있다. 전국 어디에든 신선한 수산물을 전달하기 위해 특수포장을 한 후에 퀵서비스로 배달하는 방식 또한 도입되어 있어 손님들이 간편하게 집에서도 신선한 바다의 향을 느낄 수 있게 되었다. 꽁치 김밥과 같이 제주에서만 맛볼 수 있는 먹거리들과 다양한 즐길 거리가 가득한 제주 동문수산시장은 공항과 여객선 터미널로부터 각각 10분, 5분 거리에 있어 관광객들이 쉽게 방문할 수 있다.",쇼핑,쇼핑,상설시장
TRAIN_00051,./image/train/TRAIN_00051.jpg,"조세박물관은 세금의 중요성을 홍보하고 국세행정에 대한 이해를 도모하고자 '대국민 교육의 장'으로서 설립되었다. 각 시대별 조세제도의 내용과 역사적 사건에 관한 자료들을 정리하여 전시하고 있으며, 세금과 관련된 각종 도서와 연구논문 등을 수집관리하고 있다.<br>",인문(문화/예술/역사),문화시설,박물관
TRAIN_00052,./image/train/TRAIN_00052.jpg,"1971년 3월에 개관하여 지금에 이르기까지 지역사회의 미래를 여는 문, 정보의 샘터, 평생교육의 장으로서 역할을 다하고 있다.<br>
* 개관 - 1971년 3월 개관<br>",인문(문화/예술/역사),문화시설,도서관
TRAIN_00053,./image/train/TRAIN_00053.jpg,"서민갑부에 출연한 개그맨 고영환, 탤런트 임지은 부부가 운영하는 메밀막국수 밋집, 일산 본점",음식,음식점,한식
TRAIN_00054,./image/train/TRAIN_00054.jpg,"상명대학교 박물관은 설립자 계당 배상명 박사가 수집했던 유물들과 뜻 있는 사람들의 다양한 기증, 발굴, 유적 조사 및 수집을 통해 역사, 고고, 민속, 미술에 이르는 다양한 소장품 약 6,200점을 소장하고 있다. 그동안 상명대학교 박물관은 ‘김대환 기증 유물 특별전’, ‘미술 작품 기증전’, ‘소장 유물 특별전’ 등 특색 있는 기획전을 개최하였고 발굴 지표 조사 활동을 통하여 연구 조사 및 교육 활동에도 노력을 기울여왔다. '문화 유산의 정보화, 국제화, 대중화'라는 시대적 요구에 부응하여 소중한 문화 유산을 보존, 전시하며 교육하는 문화 공간으로서의 역할 역시 수행하고 있다. 박물관에서는 앞으로 수준 높은 각종 기획전 외에도 교양 강좌와 문화 행사를 열어 복합 문화 공간으로서의 선도적 역할을 할 수 있도록 최선을 다하고자 한다.<br>",인문(문화/예술/역사),문화시설,박물관
